job_no,rev_alloc,actual_cost,actual_hours,billable_value,unallocated_revenue_amt,unquoted_hours,dept_mismatch_hours,quoted_time_total,quoted_amount_total,gp,margin,rev_per_hour,cost_per_hour,unquoted_share,dept_mismatch_share,quote_attainment_total
SG01969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,14290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,37000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01973,0.0,534.0,12.71,1068.0,0.0,5.0,1.79,527.0,115000.0,-534.0,0.0,0.0,42.014162077104636,0.3933910306845004,0.14083398898505115,0.024117647058823532
SG01974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9167,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,63000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,28500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,11818.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,6995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,6995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,28500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG01999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,10290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,11738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,39300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,21500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,16150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,16700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,16150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,37500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,10250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,21500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,9234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02062,0.0,0.0,1.5,0.0,0.0,0.0,0.0,172.0,36895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00872093023255814
SG02063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,20656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,32500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,28500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,26250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,19090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,29500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,105020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02096,0.0,6645.25,126.16999999999999,15250.25,0.0,21.16,18.24,226.0,23175.0,-6645.25,0.0,0.0,52.66901799159864,0.16771023222636128,0.1445668542442736,0.5582743362831858
SG02097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8332999999999995,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,10145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,21500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,44500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,12723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,38400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.0,84000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,9995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,9300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,6100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02139,0.0,0.0,7.47,0.0,0.0,0.0,0.0,1740.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004293103448275862
SG02140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,47500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,37200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02154,0.0,40.05,0.83,112.55,0.0,0.83,0.0,36.0,6660.0,-40.05,0.0,0.0,48.25301204819277,1.0,0.0,0.023055555555555555
SG02155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0833,28200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,6750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,10250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,16700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG02168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
